1002976,"American Translation Service ","","ca@aet21.com","","http://www.americantranslationservice.com","1001 Bayhill Drive #226 san Bruno","CA 94066","California","",1000,1000,1017,"Good","Lead","2019-03-12 18:10:13","2022-09-21 22:03:00"
1002977,"CHAMBERLAIN LANGUAGE CONSULTING","","annie@chamberlainlc.com","","http://www.chamberlainlc.com","3117 N Tamarack Dr, Boise","ID 83703","Idaho","",1000,1000,1017,"Good","Lead","2019-03-12 19:47:06","2022-09-21 22:03:00"
1002978,"Front Runner","","welcome@front-runner.de","","https://front-runner.de/dreamteam","","","","",1093,1001,1017,"Good","Lead","2019-03-13 15:35:42","2022-09-21 22:03:00"
1002979,"Alta language Services ","","vendors@altalang.com","","https://www.altalang.com/contact/","3355 Lenox Road NE, Suite 510","30326","Georgia","",1000,1000,1017,"Good","Lead","2019-03-13 16:04:11","2022-09-21 22:03:00"
1002980,"Euroglossa d.o.o.","","info@euroglossa.hr","","http://euroglossa.hr/index.php/hr/kontakt","Ured: Petra Grgeca 4, 10 000 Zagreb","","","",1103,1001,1017,"Good","Lead","2019-03-13 22:07:17","2022-09-21 22:03:00"
1002981,"Electronic Arts","","","","https://www.ea.com/","","","","",1193,1001,1021,"Good","Lead","2019-03-14 15:43:47","2022-09-21 22:03:00"
1002982,"Pangea Localization Services","","career@pangea.global","","https://www.pangea.global/","Maximos Court Arch, Archiepiskopou Leontiou A 254, Limassol ","3020,","","",1074,1001,1017,"Good","Lead","2019-03-14 15:56:46","2022-09-21 22:03:00"
1002983,"Capital linguistics ","","info@capitallinguists.com","","https://capitallinguists.com","2301 Shorefield Rd #334"," MD 20902","Maryland","",1000,1000,1017,"Good","Lead","2019-03-14 17:20:37","2022-09-21 22:03:00"
1002984,"The Translation People GmbH ","","bonn@thetranslationpeople.com","","https://www.thetranslationpeople.de/kontakt/","","","","",1093,1001,1017,"Good","Lead","2019-03-18 12:07:15","2022-09-21 22:03:00"
1002985,"Inlingua Sprachcenter Bonn","","service@inlingua.de"," info@inlingua-bonn.de","http://www.inlingua-bonn.de/","Normannenweg 17-21  ","20537 Hamburg","","",1093,1001,1017,"Good","Lead","2019-03-18 14:58:36","2022-09-21 22:03:00"
1002986,"Embassy Translations","","info@beglaubigte-uebersetzung.eu","","https://www.beglaubigte-uebersetzung.eu/kontakt/","Market 39","53111 ","Bonn","",1093,1001,1017,"Poor","Lead","2019-03-18 15:18:24","2022-09-21 22:03:00"
1002987,"Localize Lab ","","zeo@localizelab.com","","https://localizelab.com/","1200 W Riverside Dr, ","CA 91506","California","",1000,1000,1017,"Good","Lead","2019-03-18 16:21:31","2022-09-21 22:03:00"
1002988,"philos","","philos@philos.pt","","https://philos.pt/en/home-15/","Edifício RECER
","Porto, 4100-199","","",1169,1001,1017,"Excellent","Lead","2019-03-18 17:55:25","2022-09-21 22:03:00"
1002989,"TETRAEPIK, Lda.","","admin@tetraepik.com","","www.tetraepik.com","","","","",1169,1001,1017,"Good","Lead","2019-03-18 18:09:00","2022-09-21 22:03:00"
1002990,"Glossarium","","info@glossarium.pt","","www.glossarium.pt","Praça de Alvalade, nº6 2º Dto. Fte. Sala 1","","","",1169,1001,1017,"Good","Lead","2019-03-19 11:39:10","2022-09-21 22:03:00"
1002991,"Severein Services ","","","","www.severeinservices.nl","Olympiaweg 4, ","","","",1152,1001,1017,"Good","Lead","2019-03-19 17:14:57","2022-09-21 22:03:00"
1002992,"Translationary ","","","","www.translationary.com","Orient 78/84 Ofibuilding, ","","Barcelona, ","",1193,1001,1017,"Good","Lead","2019-03-20 12:49:13","2022-09-21 22:03:00"
1002993,"EUSERE ","","Sales@finomi.com","","http://eusere.com/contact","Kitiniitynkatu 2 C 35, 33850 ","","Tampere, Tampere,","",1088,1001,1017,"Good","Lead","2019-03-20 14:48:26","2022-09-21 22:03:00"
1002994,"lok-aliz ","","info@lok-aliz.com","","http://www.lok-aliz.com/","Pervomaiskaya 38, Nedryhailiv, ","","","",1214,1001,1017,"Good","Lead","2019-03-20 15:03:44","2022-09-21 22:03:00"
1002995,"Teedeo ","","","","www.teedeo.com","","","","",1089,1001,1017,"Good","Lead","2019-03-20 15:40:37","2022-09-21 22:03:00"
1002996,"Qualitätssprachendienste Deutschlands e. V.","","info@qsd.de","","https://www.qsd.de/en/contact/","","","","",1093,1001,1017,"Good","Lead","2019-03-21 10:44:14","2022-09-21 22:03:00"
1002997,"Arbeitsgemeinschaft technischer Übersetzer Daemisch-Falgueras","","daemisch@t-online.de","","www.atue-uebersetzungen.de","Alte Nürnberger Straße 32a","93059 ","Regensburg","",1093,1001,1017,"Good","Lead","2019-03-21 10:55:31","2022-09-21 22:03:00"
1002998,"Bender & Partner Sprachendienst","","bps-de@bender-partner.com","","http://www.bender-partner.com/","Bismarckstraße 132","","","",1093,1001,1017,"Good","Lead","2019-03-21 11:10:59","2022-09-21 22:03:00"
1002999,"Enssner Zeitgeist GmbH","","christian.enssner@enssner.de","","www.enssner.de","Wilhelmstraße 9","","","",1093,1001,1017,"Good","Lead","2019-03-21 13:09:30","2022-09-21 22:03:00"
1003000,"Aword Journey translation","","word@wjtranslation.com","","https://awordjourneytranslation.com","","TX77347-33181","Texas ","",1000,1000,1017,"Good","Lead","2019-03-21 16:17:06","2022-09-21 22:03:00"
1003001,"gds Sprachenwelt GmbH","","info@sprachenwelt.net","info@sprachenwelt.de","www.sprachenwelt.net","Kaiserstr. 1","36088 ","Hünfeld","",1093,1001,1017,"Good","Lead","2019-03-21 16:30:30","2022-09-21 22:03:00"
1003002,"Grande TransLocalize ","","info@gtranslocalize.com","","https://gtranslocalize.com/","24 Chevy Chase"," Pennsylvania 17033","Pennsylvania ","",1000,1000,1017,"Good","Lead","2019-03-21 16:47:52","2022-09-21 22:03:00"
1003003,"INTERMUNDOS GmbH","","mail@intermundos.de","","de.intermundos.de","Übersetzungsdienst","44787 ","Bochum","",1093,1001,1017,"Good","Lead","2019-03-21 17:44:05","2022-09-21 22:03:00"
1003005,"LinguaPoint GmbH","","info@linguapoint.de","","www.linguapoint.de","Haidelweg 52","81241 ","München","",1093,1001,1017,"Good","Lead","2019-03-22 12:57:25","2022-09-21 22:03:00"
1003006,"Logotrad","","mail@logotrad.de","","www.logotrad.de","Haltenhoffstr. 50 ","","","",1093,1001,1017,"Good","Lead","2019-03-22 13:46:06","2022-09-21 22:03:00"
1003008,"Ralf Lemster Financial Translations GmbH","","webinfo@rlft.de","","webinfo@rlft.de","Alt-Sindlingen 3-5","65931 ","","",1093,1001,1017,"Good","Lead","2019-03-22 16:45:42","2022-09-21 22:03:00"
1003010,"Net Translations","","pro@net-translations.com","","http://net-translations.com/","","","","",1193,1001,1017,"Good","Lead","2019-03-25 16:49:42","2022-09-21 22:03:00"
1003011,"Renaissance Translations TUR","","turkey@renaissance-translations.com","","https://renaissance-translations.com/contact/","","","","",1210,1001,1017,"Good","Lead","2019-03-25 18:43:32","2022-09-21 22:03:00"
1003012,"Context GmbH","","office@contextinc.com","","http://www.contextinc.de/","Elisenstraße 4-10,","","","",1093,1001,1017,"Not Interested","Lead","2019-03-26 17:22:40","2022-09-21 22:03:00"
1003013,"Smartcat Platform Inc","","support@smartcat.ai","","https://www.smartcat.ai/","16 th of June 1943, 11A,","","","",1074,1001,1017,"Poor","Prospect","2019-03-27 13:30:01","2022-09-21 22:03:00"
1003014,"Empresa de Tradução em Lisboa - AP PORTUGAL","","","","https://www.apportugal.com/contactos/","","","","",1169,1001,1017,"Good","Lead","2019-03-27 18:40:43","2022-09-21 22:03:00"
1003015," JABA-Translations","","portugal@jaba-translations.pt","","https://jaba-translations.pt/contact-us.php","Rua de Bustes 682, 4400-392 ","","","",1169,1001,1017,"Good","Lead","2019-03-27 19:08:39","2022-09-21 22:03:00"
1003016,"Sorg Dokumentation GmbH & Co. KG","","vertrieb@sorg-dok.com","","http://www.sorg-dok.com/","Franz-Joseph-Spiegler-Straße 7","88239 Wangen im Allgäu","","",1093,1001,1017,"Good","Lead","2019-03-28 14:10:47","2022-09-21 22:03:00"
1003017,"IBB TECHNISCHE DOKUMENTATION & GRAFIK GMBH & CO. KG","","info@ibb-techdoku.de","","https://www.ibb-techdoku.de/","","","","",1093,1001,1017,"Good","Lead","2019-03-28 14:26:43","2022-09-21 22:03:00"
1003018,"i Translation Zone","","jobs@itranslationzone.com","(Registered Name: iConic Translation World Pvt Ltd)","http://www.itranslationzone.com/24-hours-Professional-translation-services-in-Germany.php","","","","",1093,1001,1017,"Good","Lead","2019-03-28 15:47:57","2022-09-21 22:03:00"
1003019,"MAart Agency Ltd","","maart@maart.com","","www.maart.com","ul. Kopernika 3 00-367 Warszawa ","","","",1168,1001,1017,"Good","Lead","2019-03-28 16:00:46","2022-09-21 22:03:00"
1003020,"SEELOS SPRACHENDIENSTE","","info@seelos.de","","https://www.seelos.de/de/","","","","",1093,1001,1017,"Good","Lead","2019-03-28 16:36:11","2022-09-21 22:03:00"
1003021,"Sabine Haller Übersetzungen GmbH","","info@sabine-haller.de","","https://www.sabine-haller.de/","Max-Planck-Str. 4 ","","","",1093,1001,1017,"Good","Lead","2019-03-28 17:37:32","2022-09-21 22:03:00"
1003022,"COMED MEDICAL TRANSLATION GMBH","","info@comed-translation.com","comed@comed-translation.com ","https://www.comed-translation.com/en/index_en.php","Altrottstraße 31","","","",1093,1001,1017,"Good","Lead","2019-03-29 10:48:07","2022-09-21 22:03:00"
1003023,"Texas Interpreting Services","","tixs@1scom.net","","http://txis.info/contact-us.html","","","","",1000,1000,1017,"Not Interested","Lead","2019-03-29 16:12:17","2022-09-21 22:03:00"
1003024,"CWU, Inc.","","info@cwu.org","","http://www.cwuinc.us","","Tampa","Florida","",1000,1000,1017,"Good","Lead","2019-03-29 16:56:04","2022-09-21 22:03:00"
1003026,"Tele World Linguistic Services","","info@teleworldservices.com","","https://www.teleworldservices.com/","","","","",1193,1001,1017,"Good","Lead","2019-04-01 16:10:52","2022-09-21 22:03:00"
1003027,"BTI Studios EUR","","info@btistudios.com","","https://btistudios.com/contact-us/","","","","",1022,1001,1017,"Good","Lead","2019-04-01 17:41:29","2022-09-21 22:03:00"
1003028,"Translation link ","","info@translationlink.com","","www.translationlink.com","245 W. Cornwall Road","North Carolina 27511 ","North Carolina","",1000,1000,1017,"Good","Lead","2019-04-01 17:41:51","2022-09-21 22:03:00"
1003029,"OrdenTop","","hr@ordentop.com","","https://ordentop.com/","","","","",1214,1001,1017,"Good","Lead","2019-04-01 17:56:07","2022-09-21 22:03:00"
1003030,"LG language services ","","info@lglanguageservices.com","","https://lglanguageservices.com","","","Greater Minneapolis-St. Paul Area","",1000,1000,1017,"Good","Lead","2019-04-01 17:56:33","2022-09-21 22:03:00"
1003031,"New World Medium ","","cathleen@newworldmedium.com","","http://newworldmedium.com","","","","",1000,1000,1017,"Good","Lead","2019-04-01 18:32:46","2022-09-21 22:03:00"
1003032,"LTA LLC","","info@lta-ks.com","","https://www.lta-ks.com/en/home/","","","","",1182,1001,1017,"Good","Lead","2019-04-02 13:59:03","2022-09-21 22:03:00"
1003033," Transitive","","jobs@transitive-translation.com","","https://www.transitive-translation.com/","","","","",1089,1001,1017,"Good","Prospect","2019-04-02 14:53:00","2022-09-21 22:03:00"
1003034,"COLLEGANDO ","","info@collegando.com","","http://collegando.com/en/","","","","",1111,1001,1017,"Good","Lead","2019-04-02 16:37:11","2022-09-21 22:03:00"
1003035,"Summit Works Vertalingen ","","info@summitworks.nl","","https://www.summitworks.nl/contact","","","","",1152,1001,1017,"Good","Lead","2019-04-03 15:38:53","2022-09-21 22:03:00"
1003036,"Alcatranz Linguistics","","info@alcatranz.com","","http://alcatranz.com/","Zbiljska cesta 57A","","","",1187,1001,1017,"Good","Lead","2019-04-03 16:19:27","2022-09-21 22:03:00"
1003037," lexipov ","","a@lexipov.com","","http://www.lexipov.com/#CONTACT","","","","",1214,1001,1017,"Good","Lead","2019-04-03 16:54:53","2022-09-21 22:03:00"
1003038,"Unified Languages ","","unifiedlanguages@gmail.com","","unifiedlanguages.com","","","","",1000,1000,1017,"Good","Lead","2019-04-03 19:26:40","2022-09-21 22:03:00"
1003039,"GLOCCO","","","","https://www.glocco.sk/","Zámocká 7013/36, 811 01 ","","Bratislava","",1186,1001,1017,"Good","Lead","2019-04-04 12:23:57","2022-09-21 22:03:00"
1003040,"Local Concept EUR","","info@localconcept.com","","http://en.localconcept.com/contact/","Calle Alberto Aguilera 17 1º-D","28015 ","Madrid","",1193,1001,1017,"Good","Lead","2019-04-04 13:05:59","2022-09-21 22:03:00"
1003041,"CasaLinguae","","office@casalinguae.at","","https://casalinguae.at/kontakt/","","","","",1015,1001,1017,"Good","Lead","2019-04-04 14:24:46","2022-09-21 22:03:00"
1003042," Translatores","","biuro@translatores.com","","www.translatores.com","BTD Office Center, Al. Niepodleg?o?ci 18, Pi?tro 6, 02-653 ","","Warszawa","",1168,1001,1017,"Good","Lead","2019-04-05 13:13:02","2022-09-21 22:03:00"
1003043,"Cultures Connection","","contact@culturesconnection.com","","https://culturesconnection.com/","","","","",1089,1001,1017,"Good","Lead","2019-04-05 13:48:33","2022-09-21 22:03:00"
1003044," Omniage ","","","","https://omniage.com/","","","","",1055,1001,1017,"Good","Lead","2019-04-05 15:01:45","2022-09-21 22:03:00"
1003045,"ATL","","","","https://www.atl10n.com/","Trylinskiego 16, 10-683 ","","","",1168,1001,1017,"Good","Lead","2019-04-05 16:00:55","2022-09-21 22:03:00"
1003046," InText Translation Company","","info@intext.ua","","https://intext.eu/","PO Box 1041
49006, Dnipro (Dnipropetrovsk)","","","",1214,1001,1017,"Good","Lead","2019-04-09 12:57:56","2022-09-21 22:03:00"
1003047,"VOVF","","devis@vovf.fr","joe@vovf.fr","https://vo-vf.com/","20 rue Molière","","","",1089,1001,1017,"Good","Lead","2019-04-09 13:36:56","2022-09-21 22:03:00"
1003048,"TS Global ","","info@tsglobal.de","","https://tsglobal.de/contact/","Kleine Burgstrasse 1 ","","","",1093,1001,1017,"Good","Lead","2019-04-12 10:54:10","2022-09-21 22:03:00"
1003049,"Language Link ","","sales@language.link"," 360-906-6355","https://www.language.link/","701 NE 136th Ave Suite 200","98684","Washington","",1000,1000,1017,"Poor","Customer","2019-04-12 20:38:41","2022-09-21 22:03:00"
1003050,"Czech translations sro","","praha@ceskepreklady.cz","","https://www.ceskepreklady.cz/kontakty/","","","","",1075,1001,1017,"Good","Lead","2019-04-15 12:37:58","2022-09-21 22:03:00"
1003051,"Hiventy","","recrutement-fr@hiventy.com","","https://www.hiventy.com/contacts-2/","","","","",1089,1001,1017,"Good","Lead","2019-04-15 13:12:39","2022-09-21 22:03:00"
1003052,"Uttrco ","","croatia@uttrco.com","","https://www.uttrco.com/contact-us/","Palmoctieva 2,","","","",1072,1001,1017,"Good","Lead","2019-04-16 11:39:19","2022-09-21 22:03:00"
1003053,"Bilingva","","contact@bilingva.com","","https://www.bilingva.com","1900 Camden Avenue San Jose","California 95124 ","California ","",1000,1000,1017,"Good","Lead","2019-04-19 19:06:13","2022-09-21 22:03:00"
1003054,"Transphoto TPi","","info@transphoto.com","","http://www.transphototpi.com","1802 N Alafaya Trail Orlando"," FL 32826","Florida","",1000,1000,1017,"Good","Lead","2019-04-19 19:26:43","2022-09-21 22:03:00"
1003055,"STRATEGIC MARKETING & EXHIBITIONS","","heba@strategic.ae","","www.strategic.ae","908 Apricot Tower, ","496M+QP","Dubai","",1215,1003,1019,"Excellent","Customer","2019-04-23 13:26:35","2022-09-21 22:03:00"
1003056,"Dictyon Language Services ","","dictyon@dictyon.net","","https://www.dictyon.net","1010 N. Glebe Road, Suite 350","VA 22201","Virginia","",1000,1000,1017,"Excellent","Lead","2019-04-23 14:25:36","2022-09-21 22:03:00"
1003057,"DiverGent Language Solutions ","","vendor.management@divergent.com","415.508.3144","http://www.divergentls.com","600 California Street, 11th Floor","CA 94108","California","",1000,1000,1017,"Good","Lead","2019-04-23 16:05:44","2022-09-21 22:03:00"
1003058,"Burg Translations ","","burg@burgtranslations.com","","https://burgtranslations.com/contact-us/","134 N LaSalle, Suite 1550"," IL 60602","Illinois","",1000,1000,1017,"Good","Lead","2019-04-23 17:45:04","2022-09-21 22:03:00"
1003059,"Tulkkikeskus Ästerä Oy","","toimisto@tulkkaus-astera.com","","https://www.tulkkaus-astera.com/","","","","",1088,1001,1017,"Good","Lead","2019-04-24 12:33:47","2022-09-21 22:03:00"
1003060,"Studio Forenix","","info@studioforenix.com","","http://www.studioforenix.com/en/contatti-agenzia-traduzioni-interpretariato-padova","","","","",1111,1001,1017,"Good","Lead","2019-04-24 13:56:07","2022-09-21 22:03:00"
1003061,"ENUNCE (Korean Translation services)","","desk@koreanfluent.com","","http://www.koreanfluent.com/contact/contact.htm","10623 Jones Street Suite 301-B
","Virginia 22030 ","Virginia ","",1000,1000,1017,"Not Interested","Lead","2019-04-24 15:54:05","2022-09-21 22:03:00"
1003062,"Lugha","","info@lugha.eu","","","Flying hertlaan 1","","","",1152,1001,1017,"Good","Lead","2019-04-24 16:07:46","2022-09-21 22:03:00"
1003063,"Worldwide Hello ","","info@worldwidehello.com","","https://www.worldwidehello.com","PO Box 111, Ormond Beach, ","FL 32175","Florida","",1000,1000,1017,"Good","Lead","2019-04-24 16:26:50","2022-09-21 22:03:00"
1003064,"Inner lingua ","","contact@innerlingua.com"," 866-929-6015.","https://www.innerlingua.com","387-30 ST SE"," IA 52403","Iowa","",1000,1000,1017,"Good","Lead","2019-04-24 16:50:20","2022-09-21 22:03:00"
1003065,"Transl8 language solutions ","","info@transl8solutions.com","+1 (469) 562-0189","http://transl8solutions.com","555 Republic drive, Ste. 200","TX 75074","Texas ","",1000,1000,1017,"Good","Lead","2019-04-24 16:58:15","2022-09-21 22:03:00"
1003066,"Hanna Interpreting Services ","","info@hannais.com","619.741.0017","https://www.hannais.com","10783 Jamacha Blvd., Ste. 8","CA 91978","California","",1000,1000,1017,"Good","Lead","2019-04-24 20:00:04","2022-09-21 22:03:00"
1003067,"DS PARIS ","","contact@dsparis.net","","http://www.dsparis.net/en/home.html","8 Allée de la plante aux chevaux","","","",1089,1001,1017,"Good","Lead","2019-04-25 10:30:20","2022-09-21 22:03:00"
1003068,"Translation On The Road","","contact@translationontheroad.com","","https://translationontheroad.com/en/home-2/","","","","",1111,1001,1017,"Good","Lead","2019-04-25 10:51:44","2022-09-21 22:03:00"
1003069,"Translation Back Office","","info@translationbackoffice.com","","http://www.translationbackoffice.com/contact.html","","","","",1169,1001,1017,"Good","Lead","2019-04-26 13:25:37","2022-09-21 22:03:00"
1003070,"GO Global ","","human.resources@goglobal-consulting.com","","goglobal-consulting.com","Address	207 E. 5th Ave Suite 248","","Oregon","",1000,1000,1017,"Good","Lead","2019-04-26 14:56:47","2022-09-21 22:03:00"
1003071," Fox Valley Communications","","NN@re.com","","http://www.foxvalleycommunications.com","536 N. Richmond Street","WI 54911","Wisconsin","",1000,1000,1017,"Good","Lead","2019-04-26 16:39:24","2022-09-21 22:03:00"
1003072,"ETS Translation Services ","","info@etstranslationservices.com","","http://www.ets-wi.com","Address	119 S Palmatory St","WI 53032","Wisconsin","",1000,1000,1017,"Good","Lead","2019-04-26 16:55:19","2022-09-21 22:03:00"
1003073,"A+ Global Solutions","","info@aplusglobalsolutions.com","","http://aplusglobalsolutions.com","Seattle ","","Washington","",1000,1000,1017,"Good","Lead","2019-04-26 17:42:14","2022-09-21 22:03:00"
1003074,"HIPPEIS MEDIA INTERNATIONAL AB ","","info@hippeismedia.com","","http://www.hippeismedia.com/contact-9625265","","","","",1193,1001,1017,"Good","Lead","2019-04-30 11:41:53","2022-09-21 22:03:00"
1003075,"PASPARTU","","info@paspartu.gr","","https://www.paspartu.gr/en/home.html","","","","",1095,1001,1017,"Good","Lead","2019-04-30 13:38:36","2022-09-21 22:03:00"
1003076,"Ulatus","","business@ulatus.com","","https://www.ulatus.com","3525 Quakerbridge Road","NJ, 08619-1205","New Jersey ","",1000,1000,1017,"Good","Customer","2019-04-30 16:04:08","2022-09-21 22:03:00"
1003077,"Juriscribe ","","","(646) 862-0971","https://www.juriscribe.com/contact/","115 Sixth Avenue, Pelham","N.Y. 10803","New York ","",1000,1000,1017,"Good","Lead","2019-04-30 18:12:06","2022-09-21 22:03:00"
1003078,"Linguistic Solutions ","","christopher.hurtado@linguisticsolutions.com","","http://linguisticsolutions.com","P.O. Box 9892, Huntsville"," TX 77340","Texas ","",1000,1000,1017,"Good","Lead","2019-04-30 20:21:00","2022-09-21 22:03:00"
1003079,"JPE Services","","pietro.paci@jpe-services.com","","https://jpe-services.com","300 Allston Street, Suite 401","MA 02135","Massachusetts","",1000,1000,1017,"Good","Lead","2019-04-30 21:28:41","2022-09-21 22:03:00"
1003080,"Weaving Cultures ","","WEAVINGCULTURES@WEAVINGCULTURES.COM","651-321-1715","http://www.weavingcultures.com","7100 NORTHLAND CIRCLE STE 213","MN 55428","Minnesota ","",1000,1000,1017,"Good","Lead","2019-04-30 21:45:56","2022-09-21 22:03:00"
1003081,"P Suared lingo","","hello@psquaredlingo.com","","https://www.psquaredlingo.com","14479 E. 12 Mile Rd. Suite C"," MI 48088","Michigan","",1000,1000,1017,"Good","Lead","2019-04-30 21:48:54","2022-09-21 22:03:00"
1003082,"USA Translate ","","info@usatranslate.com","","www.usatranslate.com","","","Texas ","",1000,1000,1017,"Good","Lead","2019-05-01 16:33:01","2022-09-21 22:03:00"
1003083,"Lingo Rocket ","","info@lingorocket.com","","www.lingorocket.com","","","Virginia","",1000,1000,1017,"Good","Lead","2019-05-01 18:04:49","2022-09-21 22:03:00"
1003084," Foreign Language Services","","info@flstranslation.com","","http://www.flstranslation.com/","3609 Memorial Parkway SW","AL 35801","Alabama","",1000,1000,1017,"Good","Lead","2019-05-01 21:25:23","2022-09-21 22:03:00"
1003085,"Aquila Translation","","info@aquila-translation.nl","","http://english.aquila-translation.nl/","","","","",1152,1001,1017,"Good","Lead","2019-05-02 14:47:32","2022-09-21 22:03:00"
1003086,"Mirror image Translations ","","amanda@mirrorimagetranslations.com","","http://www.mirrorimagetranslations.com","Marietta, Georgia 30064","Georgia 30064","Georgia","",1000,1000,1017,"Good","Lead","2019-05-03 15:26:50","2022-09-21 22:03:00"
1003087,"Megalexis Communications Inc","","rchiriac@megalexis.com","","https://www.megalexis.com","666 Rue Sherbrooke O #602","QC H3A1E7","Canada ","",1000,1000,1017,"Good","Lead","2019-05-03 15:59:54","2022-09-21 22:03:00"
1003088,"Clear Words Translation ","","info@clearwordstranslations.com","","http://clearwordstranslations.com","Miami","","Florida ","",1000,1000,1017,"Good","Lead","2019-05-03 16:42:58","2022-09-21 22:03:00"
1003089,"Enrich Language Services","","richard.bennett@enrichls.com","","http://www.enrichls.com","251 South 800 West Orem","Utah 84058","Utah ","",1000,1000,1017,"Good","Lead","2019-05-03 17:38:43","2022-09-21 22:03:00"
1003090,"Bonnet Language Services ","","admin@bonnetlanguage.com","","https://bonnetlanguage.com/","465 North Resler Drive Ste. B El Paso","TX79912","Texas","",1000,1000,1017,"Good","Lead","2019-05-03 17:54:29","2022-09-21 22:03:00"
1003091,"Language unlimited ","","joal@languagesunlimited.com","","www.languagesunlimited.com","4630 S Kirkman Road Suite. 337","FL 32811","Florida ","",1000,1000,1017,"Good","Lead","2019-05-06 17:09:30","2022-09-21 22:03:00"
1003092,"Translation 24-7 ","","info@translations-24-7.com","","http://www.translations-24-7.com","1818 Pot Spring Road, Suite 18 "," 21093","Maryland ","",1000,1000,1017,"Good","Lead","2019-05-06 20:25:20","2022-09-21 22:03:00"
1003093,"Corporate Translations ","","info@corptransaz.com","480.659.7782","http://www.corptransaz.com","14362 North Frank Lloyd Wright Blvd, Suite #1000","AZ 85260","Arizona","",1000,1000,1017,"Good","Lead","2019-05-06 21:42:54","2022-09-21 22:03:00"
1003094,"Translate DCP","","denise.nahigian@translatedcp.com","","www.translatedcp.com","","","Texas ","",1000,1000,1017,"Good","Lead","2019-05-06 21:55:29","2022-09-21 22:03:00"
1003095,"Transfire x ","","info@transfirex.com","+1 301 542 0185","http://www.transfirex.com","20423 Waters Point La","MD 20874-1066","Maryland ","",1000,1000,1017,"Good","Lead","2019-05-07 13:57:22","2022-09-21 22:03:00"
1003096,"Lotus Translation ","","info@lotustranslation.com","","https://www.lotustranslation.com/contact","","","Los Angeles ","",1000,1000,1017,"Good","Lead","2019-05-07 15:54:45","2022-09-21 22:03:00"
1003097,"Global intermix ","","hello@globalintermix.com","","https://www.globalintermix.com","9701 Wilshire Blvd, 10th Floor"," CA 90212","California ","",1000,1000,1017,"Good","Lead","2019-05-07 17:04:31","2022-09-21 22:03:00"
1003098,"LLT languages ","","projects@lltlanguages.com","","http://www.lltlanguages.com/contact-us.html","Wilmington","","Delaware","",1000,1000,1017,"Good","Lead","2019-05-07 22:45:05","2022-09-21 22:03:00"
1003099,"Classic linguistcs Bureau ","","info@classiclinguistics.com","","https://classiclinguistics.com","Buel Ave Staten Island"," NY 10305","New York ","",1000,1000,1017,"Good","Lead","2019-05-08 17:11:12","2022-09-21 22:03:00"
1003100,"Lingrowth ","","","","https://lingrowth.com","18121 E. Hampden Ave., Unit C 551","CO 80013","Colorado","",1000,1000,1017,"Good","Lead","2019-05-08 22:44:18","2022-09-21 22:03:00"
1003101,"Linguatechnics","","info@linguatechnics.com","","linguatechnics.com","2114 Pauline Boulevard Ann Arbor","MI 48103","Michigan","",1000,1000,1017,"Good","Lead","2019-05-09 22:51:48","2022-09-21 22:03:00"
1003102,"Your spanishtranslation, Inc","","info@yourspanishtranslation.com","","www.yourspanishtranslation.com","One Riverway, Suite 1700, Houston","TX 77056","Texas","",1000,1000,1017,"Good","Lead","2019-05-09 22:53:46","2022-09-21 22:03:00"
1003103,"African Translation, LLC","","info@africantranslation.com","","http://www.africantranslation.com","1250 Connecticut Ave","DC 20036","Washington","",1000,1000,1017,"Good","Lead","2019-05-09 23:19:30","2022-09-21 22:03:00"
1003104,"BLMS ","","emma@blms.us","","https://www.blms.us/","","","","",1000,1000,1017,"Good","Lead","2019-05-14 15:59:32","2022-09-21 22:03:00"
1003105,"Traduccionola","","Info@traduccioNOLA.com","","https://traduccionola.com/#contact","5748 VERMILLION BLVD"," LA 70122","Louisiana","",1000,1000,1017,"Good","Lead","2019-05-15 17:48:29","2022-09-21 22:03:00"
1003106,"Master Translation Services ","","sales@mastertranslationservices.com"," (866) 249-2556","http://mastertranslationservices.com/contact_us/index.html","","","","",1000,1000,1017,"Good","Lead","2019-05-16 14:34:06","2022-09-21 22:03:00"
1003108,"DEGA-Translations","","info@dega-translations.com","","https://www.dega-translations.com/","","","","",1055,1001,1017,"Good","Lead","2019-05-21 11:35:06","2022-09-21 22:03:00"
1003109,"Alex translation services ","","info@alextranslations.com","952.223.0210","http://www.alextranslations.com/","8428 Amsden Ridge Circle, Suite 201"," Minnesota 55438 ","Minnesota","",1000,1000,1017,"Good","Lead","2019-05-28 17:35:27","2022-09-21 22:03:00"
1003110,"Total Translations ","","info@totaltranslations.net","","https://www.totaltranslations.net/"," Suite 321 - Emerald Park ","M2N 0J6","Canada","",1000,1000,1017,"Good","Lead","2019-06-07 21:21:58","2022-09-21 22:03:00"
1003111,"HT Localization ","","Info@htlocalization.com","","http://www.htlocalization.com/en/about/contact-us","","CA","California","",1000,1000,1017,"Good","Lead","2019-06-10 15:04:20","2022-09-21 22:03:00"
1003112,"SDL Inc.","","","","www.sdl.com","201 Edgewater Drive","Wakefield MA 01880","Massachusetts","",1217,1000,1017,"Excellent","Customer","2019-06-11 13:40:45","2022-09-21 22:03:00"
